TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AEY;1,37;;-10,06;2,05;0,71;26,21;-1,89;-2,12;-11,28;-8,97;2,31;-0,42;0,21;3,59;-2,93;1,36;-20,41;-7,11;-15,26;0,35;0,65;3,35;9,96;;;0,67;-0,14;;19.206.852,00
AEYE;5,50;;-6,07;5,98;2,59;75,87;-34,86;-34,88;-6,07;-5,51;0,66;-0,65;2,12;33,24;-5,52;1,17;-98,53;-42,71;-98,07;0,43;0,57;1,22;61,31;;;0,92;-0,91;;64.333.633,00
AEZS;2,73;;-1,13;0,24;0,18;96,71;-297,50;-273,48;-1,04;3,54;4,56;-1,07;3,09;0,23;-1,53;9,86;-21,60;-16,33;-23,53;0,76;0,24;0,06;42,00;;;11,18;-2,42;;13.013.812,00
AFBI;13,50;;13,32;0,77;0,12;95,38;0,00;20,60;;;;-0,31;2,74;1,87;-1,02;1,08;5,80;0,87;;0,15;0,85;0,04;23,09;45,61;;17,47;1,01;;89.172.900,00
AFG;116,24;7,67;11,06;2,45;0,34;24,05;17,16;12,76;8,22;9,63;1,37;0,41;1,41;;-0,34;;22,16;3,11;14,93;0,14;0,86;0,24;0,50;13,58;;47,56;10,54;;9.976.079.709,00
AFGB;23,34;6,29;2,21;0,49;0,07;24,05;17,16;12,76;1,65;9,63;1,37;0,41;0,28;;-0,07;;22,16;3,11;14,93;0,14;0,86;0,24;0,50;13,58;;47,56;10,54;;9.976.079.709,00
AFGC;19,98;6,28;1,93;0,43;0,06;24,05;17,16;12,76;1,44;9,63;1,37;0,41;0,25;;-0,06;;22,16;3,11;14,93;0,14;0,86;0,24;0,50;13,58;;47,56;10,54;;9.976.079.709,00
AFGD;22,97;6,12;2,18;0,48;0,07;24,05;17,16;12,76;1,62;9,63;1,37;0,41;0,28;;-0,07;;22,16;3,11;14,93;0,14;0,86;0,24;0,50;13,58;;47,56;10,54;;9.976.079.709,00
AFGE;17,50;6,43;1,66;0,37;0,05;24,05;17,16;12,76;1,23;9,63;1,37;0,41;0,21;;-0,05;;22,16;3,11;14,93;0,14;0,86;0,24;0,50;13,58;;47,56;10,54;;9.976.079.709,00
AFI;0,35;;-0,14;0,04;0,01;11,40;-6,39;-8,16;-0,18;-2,64;-2,46;0,51;0,01;-0,42;-0,03;0,93;-26,61;-10,25;-13,51;0,39;0,61;1,26;-1,76;;;9,15;-2,43;;7.622.860,00
AFIB;0,91;;-0,30;0,44;0,22;-112,70;-512,50;-545,51;-0,32;0,08;0,40;-0,56;1,62;0,34;-1,24;5,12;-148,82;-75,02;-87,72;0,50;0,50;0,14;;;;2,03;-3,02;;25.891.502,00
AFL;60,82;2,66;8,89;1,67;0,28;47,34;24,77;21,54;7,73;8,85;1,10;0,24;1,91;;-0,28;;18,78;3,21;14,00;0,17;0,83;0,15;-2,08;-1,82;;36,53;6,86;;37.442.677.976,00
AFMD;0,75;;-1,31;0,55;0,41;100,00;-238,36;-223,23;-1,23;1,34;2,57;-1,16;2,93;0,53;-17,45;4,90;-42,16;-31,16;-41,90;0,74;0,26;0,14;47,12;;;1,37;-0,58;;113.497.868,00
AFRM;9,43;;-3,42;1,11;0,36;100,00;-56,37;-55,05;-3,34;-5,87;-2,55;0,85;1,88;-6,48;-0,58;0,87;-32,46;-10,44;-11,52;0,32;0,68;0,19;;;;8,54;-2,77;;2.775.310.912,00
AFYA;10,75;;15,27;1,55;0,72;62,88;27,54;15,71;8,71;9,67;0,97;0,17;2,40;16,87;-0,87;1,33;10,16;4,73;12,17;0,47;0,53;0,30;;;;6,98;0,71;;973.112.930,00
AG;7,38;0,43;-19,96;1,45;0,97;32,17;2,83;-15,35;108,24;108,82;1,92;0,03;3,06;9,90;-1,17;2,46;-7,27;-4,87;-4,51;0,67;0,33;0,32;16,00;;;5,01;-0,36;;1.954.384.260,00
AGBA;1,69;;-255,01;-11,96;2,66;;;;-255,01;-267,71;-12,70;;;-15,22;-2,67;0,01;-4,69;-1,04;11,94;-0,22;0,22;0,00;;;;-0,14;-0,01;;103.787.125,00
AGBAR;0,55;;-82,99;-3,89;0,87;;;;-82,99;-267,71;-12,70;;;-4,95;-0,87;0,01;-4,69;-1,04;11,94;-0,22;0,22;0,00;;;;-0,14;-0,01;;103.787.125,00
AGBAU;8,05;;-1.214,67;-56,99;12,67;;;;-1.214,67;-267,71;-12,70;;;-72,48;-12,70;0,01;-4,69;-1,04;11,94;-0,22;0,22;0,00;;;;-0,14;-0,01;;103.787.125,00
AGBAW;0,05;;-7,54;-0,35;0,08;;;;-7,54;-267,71;-12,70;;;-0,45;-0,08;0,01;-4,69;-1,04;11,94;-0,22;0,22;0,00;;;;-0,14;-0,01;;103.787.125,00
AGCO;118,69;4,56;10,07;2,31;0,89;23,72;8,85;7,03;8,00;8,55;0,60;0,17;0,71;5,43;-2,05;1,40;22,91;8,80;15,41;0,38;0,62;1,25;8,78;36,69;;51,87;11,89;;8.909.655.936,00
AGEN;1,69;;-2,42;-25,42;1,21;95,82;-181,37;-238,59;-3,18;-1,92;1,26;;5,76;6,61;-2,92;1,45;-1.052,21;-50,00;2.353,85;-0,05;1,05;0,21;67,28;;;-0,07;-0,70;;518.179.890,00
AGFS;2,99;;-4,76;0,91;0,23;67,00;-7,54;-20,60;-12,99;-29,47;-16,53;1,16;0,98;1,72;-0,29;2,39;-19,17;-4,78;-2,98;0,25;0,51;0,23;-0,26;;;3,28;-0,63;;158.096.152,00
AGI;11,32;0,89;170,76;1,66;1,23;51,92;-10,90;3,28;-51,39;-49,49;1,53;-0,05;5,60;18,82;-1,39;2,40;0,97;0,72;-5,75;0,74;0,26;0,22;11,30;;;6,79;0,07;;4.408.271.406,00
AGIO;23,19;;-5,57;1,17;1,04;88,03;-1.627,82;-1.627,82;-5,57;-2,18;3,38;-0,71;90,61;1,68;-3,18;13,30;-21,06;-18,71;-21,06;0,89;0,11;0,01;-19,83;;;19,91;-4,19;;1.287.592.308,00
AGLE;0,32;;-0,26;0,43;0,30;100,00;-3.604,59;-3.598,75;-0,26;0,41;0,66;-1,11;9,27;0,45;-2,43;4,25;-166,61;-117,81;-167,15;0,71;0,29;0,03;-14,86;;;0,77;-1,28;;20.926.464,00
AGM;123,90;3,17;8,93;1,06;0,05;0,00;88,89;19,98;2,01;-15,52;-17,53;-9,25;1,78;;-0,05;;11,87;0,55;43,12;0,05;0,95;0,03;12,57;16,09;;117,75;13,98;;1.348.064.640,00
AGMH;1,70;;-349,43;12,49;1,52;13,69;1,96;-2,20;392,70;377,02;-13,37;-0,43;7,68;12,76;-473,94;1,14;-3,58;-0,43;-1,58;0,12;0,88;0,20;39,77;8,61;;0,14;0,00;;40.990.612,00
AGO;47,17;2,19;22,43;0,55;0,17;97,79;31,67;17,15;12,14;15,55;3,31;0,15;3,85;;-0,17;;2,45;0,74;3,23;0,30;0,70;0,04;-16,10;-29,85;;85,75;2,10;;2.803.402.561,00
AGR;39,39;4,46;17,33;0,79;0,37;100,00;14,44;11,12;13,34;21,49;8,13;0,48;1,93;-12,66;-0,40;0,73;4,55;2,14;3,89;0,47;0,53;0,19;5,85;18,25;;50,12;2,28;;15.279.906.096,00
AGRO;7,43;4,29;4,55;0,71;0,27;38,54;22,20;14,24;2,92;4,94;2,02;0,49;0,65;1,99;-0,39;1,74;15,59;5,90;14,19;0,38;0,62;0,41;5,28;55,72;;10,43;1,63;;809.924.080,00
AGRX;0,20;;-0,13;1,36;0,46;-29,54;-809,15;-797,54;-0,13;-0,05;0,07;-0,77;1,02;2,22;-2,87;1,33;-1.070,43;-362,94;-958,83;0,34;0,66;0,46;;;;0,15;-1,65;;8.122.900,00
AGS;6,70;;-31,44;5,12;0,37;71,99;9,81;-2,60;8,32;25,41;17,08;10,50;0,82;2,88;-0,47;2,50;-16,28;-1,17;4,64;0,07;0,93;0,45;7,86;;;1,31;-0,21;;252.986.640,00
AGTC;0,39;;-0,38;1,49;0,46;100,00;-20.718,46;-21.610,46;-0,39;-0,18;0,21;-0,81;81,16;2,48;-1,31;1,40;-398,02;-122,50;-178,93;0,31;0,69;0,01;-61,71;;;0,26;-1,04;;26.376.558,00
AGX;39,69;2,50;25,04;1,99;1,32;19,18;7,31;4,69;16,07;7,56;-8,49;-1,05;1,18;2,36;-11,82;2,71;7,95;5,28;7,02;0,66;0,34;1,12;-5,48;-11,47;;20,07;1,60;;541.965.896,00
AGYS;77,47;;184,67;17,58;7,99;60,67;6,88;5,56;149,22;141,99;-8,03;-0,95;10,26;25,24;-22,59;1,96;9,52;4,33;11,17;0,45;0,40;0,78;4,96;;;4,44;0,42;;1.977.866.756,00
AHAC;10,96;;-15,33;28,18;1,40;;;;-15,37;-15,32;0,04;-0,08;;579,80;-1,41;2,10;-183,82;-9,14;-183,38;0,05;0,17;0,00;;;;0,39;-0,71;;140.890.800,00
AHACU;12,07;;-16,88;31,03;1,54;;;;-16,92;-15,32;0,04;-0,08;;638,52;-1,55;2,10;-183,82;-9,14;-183,38;0,05;0,17;0,00;;;;0,39;-0,71;;140.890.800,00
AHACW;2,79;;-3,90;7,17;0,36;;;;-3,91;-15,32;0,04;-0,08;;147,59;-0,36;2,10;-183,82;-9,14;-183,38;0,05;0,17;0,00;;;;0,39;-0,71;;140.890.800,00
AHC;7,56;;-20,19;3,75;1,37;42,07;-5,04;-5,32;-21,31;-16,29;5,02;-0,88;1,07;3,03;-4,90;2,69;-18,58;-6,79;-18,58;0,37;0,63;1,28;-10,73;;;2,02;-0,37;;161.862.797,88
AHCO;13,49;;26,38;0,85;0,35;14,05;6,98;2,33;8,82;19,20;10,36;1,00;0,62;14,16;-0,39;1,28;3,22;1,33;4,20;0,41;0,59;0,57;;;;15,88;0,51;;1.831.298.872,00
AI;21,72;;-9,30;2,57;2,23;70,46;-98,10;-98,35;-9,32;-6,35;2,95;-0,82;9,14;2,96;-16,40;7,66;-27,69;-23,95;-27,69;0,87;0,13;0,24;;;;8,44;-2,34;;2.434.950.490,00
AIG;47,51;2,68;3,43;0,88;0,07;50,85;27,30;18,16;2,28;4,11;1,83;0,70;0,62;;-0,07;;25,62;1,95;15,01;0,08;0,92;0,11;2,65;;;54,26;13,90;;35.174.073.454,00
AIH;1,26;;-0,74;-1,37;0,44;60,34;-6,23;-36,77;-4,38;-5,63;-1,25;;0,27;-0,58;-0,53;0,18;-185,19;-59,07;85,10;-0,32;1,32;1,61;;;;-0,92;-1,70;;39.555.432,00
AIHS;0,91;;2,05;1,23;0,45;19,54;-28,40;42,25;-3,05;-2,94;0,11;-0,04;0,87;-8,54;-0,60;0,83;60,05;21,98;-32,92;0,37;0,62;0,52;132,06;;;0,74;0,44;;7.000.630,00
AIKI;3,56;;-1,17;0,24;0,23;;;;-1,17;1,38;2,55;-0,52;;0,36;-0,69;29,54;-20,36;-19,73;-20,36;0,97;0,03;0,00;;;;14,92;-3,04;;19.526.956,00
AIMC;61,02;0,59;31,40;1,99;1,08;35,62;12,38;6,53;16,56;20,03;3,47;0,42;2,05;8,69;-1,40;2,22;6,34;3,45;5,86;0,54;0,46;0,53;17,28;19,83;;30,64;1,94;;3.986.795.300,00
AIN;88,65;1,27;28,87;3,20;1,68;37,66;14,48;9,25;18,45;19,41;0,98;0,17;2,67;4,41;-3,44;3,97;11,10;5,83;8,78;0,53;0,47;0,63;3,68;23,66;;27,75;3,08;;2.761.369.000,00
AIR;50,60;;19,17;1,70;1,07;18,32;6,88;4,97;13,84;14,97;1,15;0,14;0,95;2,38;-2,99;3,28;8,85;5,56;7,76;0,63;0,37;1,12;2,73;6,85;;30,05;2,66;;1.753.764.590,00
AIRG;5,26;;-5,35;1,28;0,93;38,44;-13,95;-14,38;-5,52;-4,58;0,94;-0,22;0,77;3,45;-1,91;2,09;-24,01;-17,30;-24,01;0,72;0,28;1,20;8,15;;;4,11;-0,99;;53.980.080,00
AIRT;21,28;;55,00;2,81;0,28;23,87;5,16;0,49;5,19;16,39;11,52;6,24;0,27;0,95;-0,74;1,93;5,11;0,51;6,55;0,10;0,84;1,06;3,59;;;7,58;0,39;;56.309.409,00
AIRTP;23,13;8,65;59,78;3,05;0,31;23,87;5,16;0,49;5,64;16,39;11,52;6,24;0,29;1,03;-0,80;1,93;5,11;0,51;6,55;0,10;0,84;1,06;3,59;;;7,58;0,39;;56.309.409,00
AIRTW;0,01;;0,03;0,00;0,00;23,87;5,16;0,49;0,00;16,39;11,52;6,24;0,00;0,00;0,00;1,93;5,11;0,51;6,55;0,10;0,84;1,06;3,59;;;7,58;0,39;;56.309.409,00
AIT;131,40;1,04;16,75;3,94;2,02;29,03;10,09;7,32;12,15;13,29;1,15;0,37;1,23;5,24;-4,64;3,18;23,52;12,08;16,96;0,51;0,49;1,65;-47,74;-58,99;;33,57;7,90;;5.100.950.355,00
AIZ;104,75;2,62;20,19;1,32;0,17;4,58;4,50;2,71;12,19;15,09;2,83;0,31;0,55;;-0,17;;6,54;0,84;5,33;0,13;0,87;0,31;9,70;-11,85;;79,91;5,23;;5.615.309.367,00
AIZN;18,78;7,06;3,56;0,23;0,03;4,58;4,50;2,71;2,15;15,09;2,83;0,31;0,10;;-0,03;;6,54;0,84;5,33;0,13;0,87;0,31;9,70;-11,85;;79,91;5,23;;5.615.309.367,00
AIZP;127,52;;24,40;1,60;0,20;4,58;4,50;2,71;14,73;15,09;2,83;0,31;0,66;;-0,20;;6,54;0,84;5,33;0,13;0,87;0,31;9,70;-11,85;;79,91;5,23;;5.615.309.367,00
AJG;180,15;1,16;34,17;4,16;0,98;100,00;18,52;13,03;24,04;36,49;12,38;2,14;4,45;;-0,98;;12,19;2,86;4,07;0,24;0,76;0,22;6,47;18,28;;43,11;5,25;;38.196.008.460,00
AJRD;55,65;;60,67;8,29;1,89;14,81;5,67;3,31;35,38;35,14;-0,26;-0,06;2,01;13,95;-3,45;1,43;13,67;3,12;10,97;0,23;0,77;0,94;3,57;;;6,71;0,92;;4.492.106.496,00
AKAM;73,34;;21,99;2,64;1,39;61,74;18,50;14,48;17,21;18,99;1,76;0,27;3,18;10,01;-1,82;2,41;12,01;6,31;8,16;0,53;0,47;0,44;7,76;18,64;;27,90;3,35;;11.523.777.492,00
AKBA;0,68;;-1,37;13,59;0,36;71,02;-31,63;-31,63;-1,37;-1,10;0,26;-2,53;0,43;2,11;-0,76;1,48;-990,82;-26,31;-121,50;0,03;0,97;0,83;10,06;;;0,05;-0,50;;125.094.228,00
AKER;2,47;;0,00;0,63;0,59;-51,93;-823.564,09;-1.971.672,38;-0,01;0,00;0,01;-1,02;60,45;0,63;;16,28;-20.641,01;-19.372,62;-8.621,71;0,94;0,06;0,01;;;;3,90;-805,59;;21.883.873,96
AKO-A;12,00;16,58;9,00;1,49;0,53;38,58;13,03;6,99;4,83;4,86;-1,05;-0,32;0,63;4,08;-0,75;1,78;16,52;5,88;25,26;0,36;0,64;0,84;;-72,52;;8,07;1,33;;2.317.520.842,00
AKO-B;14,88;14,90;11,02;1,82;0,65;38,58;13,03;6,99;5,91;4,86;-1,05;-0,32;0,77;4,99;-0,92;1,78;16,52;5,88;25,26;0,36;0,64;0,84;;-72,52;;8,07;1,33;;2.317.520.842,00
AKRO;40,21;;-15,43;5,45;4,94;;;;-15,48;-12,34;3,01;-1,06;;5,31;-1.281,09;14,97;-35,34;-32,00;-34,29;0,91;0,09;0,00;;;;7,40;-2,62;;1.858.096.528,00
AKTS;2,98;;-3,50;2,71;1,62;-11,87;-297,96;-287,92;-3,38;-3,33;0,05;-0,04;10,07;4,15;-2,97;6,87;-77,34;-46,24;-53,36;0,60;0,40;0,16;99,48;;;1,11;-0,85;;213.947.656,00
AKTX;0,25;;-0,85;1,85;1,36;;;;-0,82;-0,35;0,43;-0,98;;1,86;-812,15;3,73;-217,85;-159,51;-227,14;0,73;0,27;0,00;;;;0,14;-0,31;;14.837.300,00
AKU;0,85;;-0,53;-10,26;0,04;38,15;23,37;-19,73;0,44;7,47;7,03;;0,10;3,50;-0,05;1,13;-1.953,60;-8,12;12,93;0,00;0,99;0,41;;;;-0,08;-1,64;;77.108.890,00
AKUS;13,29;;-5,30;2,72;2,18;;;;-5,30;-3,47;1,83;-0,94;;2,99;-9,62;17,30;-51,20;-41,06;-51,20;0,80;0,20;0,00;;;;4,89;-2,51;;491.014.998,00
AL;36,71;2,60;-31,81;0,61;0,14;100,00;15,28;-5,54;11,52;61,98;50,43;2,69;1,76;-1,75;-0,15;0,25;-1,93;-0,45;1,24;0,23;0,77;0,08;8,85;;;59,92;-1,16;;4.090.456.688,00
ALAC;12,02;;-87,56;-5,48;3,62;;;;-87,56;-92,64;-5,08;;;-9,97;-3,62;0,00;-6,26;-4,14;9,17;-0,66;0,66;0,00;;;;-2,19;-0,14;;53.850.802,00
ALACR;0,03;;-0,22;-0,01;0,01;;;;-0,22;-92,64;-5,08;;;-0,02;-0,01;0,00;-6,26;-4,14;9,17;-0,66;0,66;0,00;;;;-2,19;-0,14;;53.850.802,00
ALACU;11,80;;-85,96;-5,38;3,56;;;;-85,96;-92,64;-5,08;;;-9,79;-3,56;0,00;-6,26;-4,14;9,17;-0,66;0,66;0,00;;;;-2,19;-0,14;;53.850.802,00
ALACW;0,01;;-0,07;0,00;0,00;;;;-0,07;-92,64;-5,08;;;-0,01;0,00;0,00;-6,26;-4,14;9,17;-0,66;0,66;0,00;;;;-2,19;-0,14;;53.850.802,00
ALB;207,03;0,95;9,08;3,06;1,58;42,00;34,81;36,75;9,58;10,22;0,67;0,22;3,34;9,98;-2,38;1,89;33,70;17,40;19,26;0,52;0,48;0,47;18,97;117,83;;68,11;22,95;;24.326.788.860,00
ALBO;44,15;;-6,97;9,13;2,85;95,56;-215,23;-228,51;-7,40;-5,60;1,80;-2,22;15,93;4,55;-11,09;6,32;-131,05;-40,83;-127,22;0,31;0,69;0,18;28,99;;;4,83;-6,34;;913.962.395,00
ALC;65,52;0,33;70,46;1,65;1,16;55,60;7,49;5,28;49,69;54,05;4,40;0,15;3,72;11,94;-1,42;2,16;2,34;1,65;2,73;0,70;0,30;0,31;3,96;-31,43;;39,87;0,93;;32.174.211.550,00
ALCO;24,68;6,30;-227,52;0,78;0,45;-23,37;6,28;-0,94;34,15;56,70;22,64;0,52;2,14;6,84;-0,50;3,67;-0,34;-0,20;0,60;0,58;0,42;0,21;-6,67;;;31,65;-0,11;;186.567.725,00
ALDX;7,66;;-7,26;2,98;2,48;;;;-7,46;-4,79;2,63;-1,05;;2,72;-1.674,08;11,78;-41,07;-34,21;-36,16;0,83;0,17;0,00;;;;2,58;-1,06;;447.399.164,00
ALE;63,43;4,14;19,20;1,35;0,53;28,45;11,16;12,05;20,73;31,51;10,75;0,70;2,31;2.019,12;-0,59;1,00;7,03;2,77;3,12;0,39;0,61;0,23;2,05;1,91;;47,02;3,31;;3.638.994.324,00
ALEC;6,23;;-3,92;2,44;0,66;100,00;-97,33;-99,77;-4,02;1,47;5,48;-3,32;3,91;0,83;-8,53;7,74;-62,17;-16,93;-62,17;0,27;0,73;0,17;104,51;;;2,58;-1,61;;522.245.491,00
ALG;174,17;0,44;20,44;2,65;1,59;24,88;9,82;6,73;14,01;15,76;1,71;0,32;1,38;3,88;-3,58;3,82;12,98;7,79;10,70;0,60;0,40;1,16;10,65;18,13;;65,60;8,51;;2.087.829.600,00
ALGM;45,66;;58,11;9,82;8,09;55,57;19,29;16,69;50,30;48,51;-1,83;-0,36;9,70;18,18;-18,91;4,52;16,90;13,93;16,55;0,82;0,18;0,83;;;;4,66;0,79;;8.782.570.638,00
ALGN;318,95;;68,01;6,83;4,13;70,52;16,04;9,68;41,05;39,34;-1,67;-0,28;6,58;49,33;-6,98;1,26;10,04;6,08;10,04;0,61;0,39;0,63;20,44;9,34;;47,01;4,72;;24.564.326.592,00
ALGS;1,30;;-0,58;0,53;0,38;100,00;-689,87;-690,63;-0,58;0,72;1,31;-1,21;3,97;0,55;-4,20;4,03;-92,44;-65,47;-92,14;0,71;0,29;0,09;;;;2,43;-2,24;;56.516.592,00
ALGT;81,17;;593,88;1,21;0,33;24,40;4,69;0,11;13,71;24,16;10,43;0,92;0,64;3,66;-0,46;1,46;0,20;0,06;3,18;0,27;0,73;0,51;8,78;-58,32;;67,36;0,14;;1.483.804.796,00
ALIM;1,64;;-0,60;-0,62;0,26;85,54;-23,73;-34,10;-0,87;-3,88;-3,01;;0,21;-2,62;-0,82;0,88;-101,96;-42,44;-49,24;-0,42;1,42;1,24;11,45;;;-2,58;-2,63;;11.143.515,00
ALJJ;1,49;;0,40;0,37;0,26;15,48;32,05;45,62;0,58;-0,63;-1,21;-0,79;0,18;0,43;-1,20;4,78;92,48;65,31;58,77;0,71;0,29;1,43;10,44;;;3,99;3,69;;57.603.847,00
ALK;39,39;;86,53;1,32;0,35;53,45;1,79;0,60;29,01;27,53;-1,49;-0,07;0,52;-3,45;-0,45;0,68;1,52;0,41;2,54;0,27;0,73;0,68;4,09;-42,95;;29,92;0,45;;5.021.340.351,00
ALKS;26,06;;-27,14;4,12;2,19;80,38;-13,88;-14,24;-27,85;-25,83;2,04;-0,30;3,86;6,79;-5,15;2,27;-15,16;-8,06;-12,21;0,53;0,47;0,57;4,24;;;6,35;-0,96;;4.300.418.856,00
ALL;105,65;3,23;-20,95;1,60;0,29;25,46;-2,96;-2,60;-18,40;-20,45;-2,01;0,17;0,54;;-0,29;;-7,65;-1,36;-7,93;0,18;0,82;0,52;5,46;;;66,36;-5,08;;28.094.645.693,00
ALLE;103,71;1,62;19,89;9,67;2,28;40,42;18,04;14,00;15,43;18,56;3,06;1,92;2,78;17,82;-3,28;1,73;48,63;11,48;17,59;0,24;0,76;0,82;6,32;10,88;;10,72;5,21;;9.149.632.362,00
ALLK;5,41;;-1,46;1,51;1,21;;;;-1,46;-0,59;0,87;-0,90;;1,68;-6,03;10,28;-103,07;-82,80;-103,07;0,80;0,20;0,00;;;;3,62;-3,73;;466.967.445,00
ALLO;5,43;;-2,38;1,19;0,97;100,00;-136.885,60;-136.885,60;-2,38;-0,81;1,56;-0,78;3.258,62;1,67;-2,75;9,70;-49,95;-40,71;-49,95;0,81;0,19;0,00;;;;4,61;-2,30;;787.510.830,00
ALLT;2,58;;-4,99;0,85;0,42;69,28;-12,57;-13,54;-5,37;-6,34;-0,97;0,15;0,68;0,91;-1,51;2,82;-17,01;-8,49;-13,23;0,50;0,50;0,63;10,01;;;3,06;-0,52;;97.073.860,00
ALLY;22,28;5,38;4,18;0,52;0,04;0,00;26,33;13,15;2,09;-8,65;-10,73;-2,68;0,55;;-0,04;;12,47;0,84;16,94;0,07;0,93;0,06;4,34;13,03;;42,75;5,33;;6.680.981.216,00
ALNA;0,10;;-0,28;3,26;0,69;;;;-0,28;-0,24;0,04;-0,45;;2,01;-9,21;1,58;-1.157,52;-243,13;-502,30;0,21;0,79;0,00;;;;0,03;-0,35;;12.208.320,00
ALNY;184,59;;-20,34;-145,39;6,49;83,73;-93,60;-109,04;-23,69;-22,35;1,21;;22,17;11,95;-26,93;3,51;-714,91;-31,90;-113,56;-0,04;1,04;0,29;63,09;;;-1,27;-9,11;;22.881.067.230,00
ALOT;13,87;;183,33;1,22;0,71;33,50;1,86;0,41;40,11;52,24;12,13;0,37;0,75;2,50;-1,69;1,96;0,66;0,39;1,54;0,58;0,42;0,95;3,60;8,74;;11,07;0,07;;98.997.765,00
ALPN;8,10;;-6,91;2,05;1,28;100,00;-163,47;-169,92;-7,19;-2,48;4,70;-1,34;11,75;2,02;-9,74;3,70;-29,70;-18,54;-28,68;0,62;0,38;0,11;51,37;;;3,96;-1,18;;373.284.072,00
ALRM;49,38;;43,78;4,12;1,86;59,34;7,09;6,69;41,29;39,15;-2,21;-0,22;2,93;3,40;-5,63;5,40;9,41;4,24;5,40;0,45;0,53;0,63;19,98;14,01;;12,07;1,14;;2.470.631.180,00
ALRN;1,47;;-0,23;0,30;0,25;;;;-0,23;0,64;0,86;-1,12;;0,30;-37,76;5,96;-130,34;-108,63;-130,34;0,83;0,17;0,00;;;;5,00;-6,51;;6.584.740,00
ALRS;16,63;5,33;8,25;0,92;0,09;0,00;25,95;17,64;5,60;-6,57;-12,22;-2,02;1,45;;-0,09;;11,21;1,06;6,35;0,09;0,91;0,06;4,88;21,67;;17,85;2,00;;332.861.805,00
ALSK;3,40;;-64,66;1,11;0,33;53,62;3,94;-1,17;19,27;34,19;14,92;0,86;0,76;11,01;-0,38;1,26;-1,72;-0,50;2,33;0,29;0,71;0,43;0,66;;;3,06;-0,05;;184.530.933,60
ALSN;41,78;2,05;7,26;4,41;0,83;46,84;27,56;19,18;5,05;8,04;2,98;2,60;1,39;9,98;-1,01;1,80;60,76;11,37;19,20;0,19;0,81;0,59;4,13;1,05;;9,51;5,78;;3.856.467.512,00
ALT;11,09;;-6,33;2,68;2,44;100,00;-2.620,75;-2.618,73;-6,33;-3,98;2,32;-0,98;165,80;2,82;-38,57;13,40;-42,40;-38,59;-42,53;0,91;0,09;0,01;;;;4,16;-1,76;;548.474.157,00
ALTA;44,16;;800,36;96,16;10,07;0,00;50,34;34,49;548,31;524,39;-23,92;-4,20;276,04;;-10,07;;12,01;1,26;13,70;0,10;0,90;0,04;10,56;17,27;;0,46;0,06;;35.639.235.264,00
ALTG;15,61;1,10;63,49;3,59;0,39;26,70;2,70;0,50;11,83;30,93;18,92;5,74;0,32;2,61;-0,80;1,41;5,65;0,61;4,35;0,11;0,89;1,22;;;;4,34;0,25;;508.990.302,00
ALTM;62,35;;8,88;-2,09;0,54;71,37;154,37;81,77;4,70;7,86;3,16;;7,26;9,85;-0,58;4,74;-23,57;6,11;70,64;-0,26;0,47;0,07;;;;-29,80;7,02;;1.012.969.275,00
ALTR;68,86;;-127,71;9,73;4,60;78,52;-4,17;-7,59;-232,69;-232,04;0,44;-0,02;9,69;18,86;-8,18;2,26;-7,62;-3,60;-4,46;0,47;0,53;0,47;11,41;;;7,12;-0,54;;5.541.527.043,00
ALUS;9,50;;-9,65;68,28;1,18;;;;-9,65;-9,64;0,01;-0,07;;-41,99;-1,18;0,06;-707,60;-12,18;-707,60;0,02;0,27;0,00;;;;0,14;-0,98;;341.406.250,00
ALV;86,66;3,00;17,65;2,86;0,97;15,79;7,50;4,78;11,26;13,04;1,77;0,45;0,84;103,68;-1,86;1,02;16,19;5,48;11,08;0,34;0,66;1,15;1,68;-0,19;;30,32;4,91;;7.475.241.354,00
ALVR;4,58;;-2,56;1,92;1,56;;;;-2,56;-1,17;1,38;-1,04;;1,97;-12,69;9,99;-75,14;-60,89;-75,38;0,81;0,19;0,00;;;;2,40;-1,81;;431.799.984,00
ALXN;182,50;;59,16;3,24;2,16;90,94;9,15;10,89;70,39;68,51;-1,89;-0,09;6,44;8,02;-3,31;4,52;5,48;3,66;3,68;0,67;0,33;0,34;18,44;33,11;;56,24;3,08;;40.336.009.475,00
ALXO;4,81;;-1,60;0,75;0,64;;;;-1,60;0,47;2,08;-0,97;;0,81;-5,55;9,57;-46,87;-40,29;-45,26;0,86;0,14;0,00;;;;6,46;-3,03;;198.886.840,00
ALYA;1,98;;-13,43;1,22;0,50;26,39;-2,93;-3,84;-17,63;-25,19;-7,56;0,52;0,52;4,48;-0,81;1,42;-9,06;-3,75;-4,36;0,41;0,59;0,98;25,69;;;1,63;-0,15;;188.220.186,00
